parliament,date,name,url,ayes,noes,ayes_noscotland,noes_noscotland,different
1997,17-May-99,Welfare Reform and Pensions Bill - Excessive pension contributions made by persons who have become insolvent,http://www.publicwhip.org.uk/division.php?date=1999-05-17&house=commons&number=179&display=allvotes,417,140,361,140,FALSE
1997,17-May-99,Welfare Reform and Pensions Bill - Optional work-focused interviews,http://www.publicwhip.org.uk/division.php?date=1999-05-17&house=commons&number=178&display=allvotes,135,411,135,356,FALSE
1997,17-May-99,Welfare Reform and Pensions Bill - Extension of entitlement to state maternity allowance,http://www.publicwhip.org.uk/division.php?date=1999-05-17&house=commons&number=177&display=allvotes,367,132,321,132,FALSE
1997,14-May-99,Fur Farming (Prohibition) Bill - Offences relating to fur farming,http://www.publicwhip.org.uk/division.php?date=1999-05-14&house=commons&number=176&display=allvotes,3,68,3,67,FALSE
1997,14-May-99,Fur Farming (Prohibition) Bill - Appropriate authority responsibility for forfeited animals,http://www.publicwhip.org.uk/division.php?date=1999-05-14&house=commons&number=175&display=allvotes,4,68,4,66,FALSE
1997,13-May-99,Parliamentary Democracy,http://www.publicwhip.org.uk/division.php?date=1999-05-13&house=commons&number=174&display=allvotes,139,38,139,32,FALSE
1997,13-May-99,American Food Exports and European Trade Policy,http://www.publicwhip.org.uk/division.php?date=1999-05-13&house=commons&number=173&display=allvotes,40,302,33,268,FALSE
1997,12-May-99,Northern Ireland (Location of Victims' Remains) Bill - Funeral expenses,http://www.publicwhip.org.uk/division.php?date=1999-05-12&house=commons&number=172&display=allvotes,326,7,289,7,FALSE
1997,11-May-99,Devolution,http://www.publicwhip.org.uk/division.php?date=1999-05-11&house=commons&number=171&display=allvotes,351,120,313,120,FALSE
1997,11-May-99,Devolution,http://www.publicwhip.org.uk/division.php?date=1999-05-11&house=commons&number=170&display=allvotes,123,360,123,322,FALSE
1997,11-May-99,Pensions,http://www.publicwhip.org.uk/division.php?date=1999-05-11&house=commons&number=169&display=allvotes,136,364,136,323,FALSE
1997,10-May-99,Northern Ireland (Location of Victims' Remains) Bill,http://www.publicwhip.org.uk/division.php?date=1999-05-10&house=commons&number=168&display=allvotes,292,12,259,12,FALSE
1997,05-May-99,Greater London Authority Bill - Interpretation of Chapter XIV,http://www.publicwhip.org.uk/division.php?date=1999-05-05&house=commons&number=167&display=allvotes,107,267,107,249,FALSE
1997,05-May-99,Greater London Authority Bill - Road user charging,http://www.publicwhip.org.uk/division.php?date=1999-05-05&house=commons&number=166&display=allvotes,99,267,99,249,FALSE
1997,05-May-99,Greater London Authority Bill - PPP agreements,http://www.publicwhip.org.uk/division.php?date=1999-05-05&house=commons&number=165&display=allvotes,114,285,114,267,FALSE
1997,04-May-99,Greater London Authority Bill — Enforcing no smoking signs in London taxis,http://www.publicwhip.org.uk/division.php?date=1999-05-04&house=commons&number=164&display=allvotes,23,295,21,281,FALSE
1997,04-May-99,Greater London Authority Bill - GLA transport grant,http://www.publicwhip.org.uk/division.php?date=1999-05-04&house=commons&number=163&display=allvotes,21,287,19,276,FALSE
1997,04-May-99,Greater London Authority Bill - Nomination of candidate for Mayor,http://www.publicwhip.org.uk/division.php?date=1999-05-04&house=commons&number=162&display=allvotes,130,288,129,276,FALSE
1997,04-May-99,Sex Education in Schools,http://www.publicwhip.org.uk/division.php?date=1999-05-04&house=commons&number=161&display=allvotes,91,49,89,49,FALSE
1997,29-Apr-99,Industry and Employment,http://www.publicwhip.org.uk/division.php?date=1999-04-29&house=commons&number=160&display=allvotes,259,125,240,123,FALSE
1997,29-Apr-99,Industry and Employment,http://www.publicwhip.org.uk/division.php?date=1999-04-29&house=commons&number=159&display=allvotes,117,289,117,264,FALSE
1997,29-Apr-99,Housing and the Green Belt,http://www.publicwhip.org.uk/division.php?date=1999-04-29&house=commons&number=158&display=allvotes,115,290,115,263,FALSE
1997,28-Apr-99,Finance Bill,http://www.publicwhip.org.uk/division.php?date=1999-04-28&house=commons&number=157&display=allvotes,307,129,279,129,FALSE
1997,28-Apr-99,Finance Bill - Stamp duty on conveyance or transfer on sale,http://www.publicwhip.org.uk/division.php?date=1999-04-28&house=commons&number=156&display=allvotes,128,310,128,281,FALSE
1997,28-Apr-99,Finance Bill,http://www.publicwhip.org.uk/division.php?date=1999-04-28&house=commons&number=155&display=allvotes,302,134,273,134,FALSE
1997,28-Apr-99,Finance Bill,http://www.publicwhip.org.uk/division.php?date=1999-04-28&house=commons&number=154&display=allvotes,133,298,133,269,FALSE
1997,28-Apr-99,Finance Bill - Restriction of MCA to those reaching 65 before 2000-01,http://www.publicwhip.org.uk/division.php?date=1999-04-28&house=commons&number=153&display=allvotes,129,308,129,278,FALSE
1997,27-Apr-99,Finance Bill - Hydrocarbon oil duties,http://www.publicwhip.org.uk/division.php?date=1999-04-27&house=commons&number=152&display=allvotes,307,179,275,168,FALSE
1997,21-Apr-99,British Livestock Farming,http://www.publicwhip.org.uk/division.php?date=1999-04-21&house=commons&number=151&display=allvotes,318,162,289,157,FALSE
1997,21-Apr-99,British Livestock Farming,http://www.publicwhip.org.uk/division.php?date=1999-04-21&house=commons&number=150&display=allvotes,163,321,158,290,FALSE
1997,21-Apr-99,Road Haulage Industry,http://www.publicwhip.org.uk/division.php?date=1999-04-21&house=commons&number=149&display=allvotes,306,162,276,158,FALSE
1997,21-Apr-99,Road Haulage Industry,http://www.publicwhip.org.uk/division.php?date=1999-04-21&house=commons&number=148&display=allvotes,141,343,141,308,FALSE
1997,20-Apr-99,Finance Bill,http://www.publicwhip.org.uk/division.php?date=1999-04-20&house=commons&number=147&display=allvotes,306,166,278,161,FALSE
1997,20-Apr-99,Finance Bill,http://www.publicwhip.org.uk/division.php?date=1999-04-20&house=commons&number=146&display=allvotes,134,343,134,309,FALSE
1997,19-Apr-99,Kosovo,http://www.publicwhip.org.uk/division.php?date=1999-04-19&house=commons&number=145&display=allvotes,13,2,11,2,FALSE
1997,14-Apr-99,Access to Justice Bill [Lords],http://www.publicwhip.org.uk/division.php?date=1999-04-14&house=commons&number=144&display=allvotes,337,158,304,153,FALSE
1997,14-Apr-99,Access to Justice Bill [Lords],http://www.publicwhip.org.uk/division.php?date=1999-04-14&house=commons&number=143&display=allvotes,161,340,155,307,FALSE
1997,13-Apr-99,Health Bill [Lords],http://www.publicwhip.org.uk/division.php?date=1999-04-13&house=commons&number=142&display=allvotes,335,136,302,132,FALSE
1997,13-Apr-99,Health Bill [Lords],http://www.publicwhip.org.uk/division.php?date=1999-04-13&house=commons&number=141&display=allvotes,129,370,129,335,FALSE
1997,31-Mar-99,Employment Relations Bill - '9. Compensatory award: removal of limit in certain cases,http://www.publicwhip.org.uk/division.php?date=1999-03-31&house=commons&number=140&display=allvotes,330,126,295,126,FALSE
1997,31-Mar-99,Employment Relations Bill - Collective Bargaining: Recognition,http://www.publicwhip.org.uk/division.php?date=1999-03-31&house=commons&number=139&display=allvotes,3,300,0,274,FALSE
1997,31-Mar-99,Employment Relations Bill - Employment agencies,http://www.publicwhip.org.uk/division.php?date=1999-03-31&house=commons&number=138&display=allvotes,321,129,288,129,FALSE
1997,31-Mar-99,Delegated Legislation - Value Added Tax,http://www.publicwhip.org.uk/division.php?date=1999-03-31&house=commons&number=137&display=allvotes,308,155,275,153,FALSE
1997,30-Mar-99,Employment Relations Bill - Assessment of working days lost as a result of Act,http://www.publicwhip.org.uk/division.php?date=1999-03-30&house=commons&number=136&display=allvotes,125,322,125,289,FALSE
1997,30-Mar-99,Employment Relations Bill - Discrimination in the work-place on grounds of sexual orientation,http://www.publicwhip.org.uk/division.php?date=1999-03-30&house=commons&number=135&display=allvotes,30,315,23,280,FALSE
1997,30-Mar-99,Employment Relations Bill - Discrimination in the work-place on grounds of age,http://www.publicwhip.org.uk/division.php?date=1999-03-30&house=commons&number=134&display=allvotes,31,320,24,285,FALSE
1997,30-Mar-99,Employment Relations Bill - Small employers' exemption,http://www.publicwhip.org.uk/division.php?date=1999-03-30&house=commons&number=133&display=allvotes,133,350,133,314,FALSE
1997,29-Mar-99,New Writ (Newark),http://www.publicwhip.org.uk/division.php?date=1999-03-29&house=commons&number=132&display=allvotes,262,99,240,99,FALSE
1997,24-Mar-99,Local Government Bill - Finance,http://www.publicwhip.org.uk/division.php?date=1999-03-24&house=commons&number=131&display=allvotes,321,172,294,167,FALSE
1997,24-Mar-99,Local Government Bill - Endorsement of council tax by referendum,http://www.publicwhip.org.uk/division.php?date=1999-03-24&house=commons&number=130&display=allvotes,172,336,165,303,FALSE
1997,24-Mar-99,Local Government Bill (Allocation of Time),http://www.publicwhip.org.uk/division.php?date=1999-03-24&house=commons&number=129&display=allvotes,334,164,300,158,FALSE
1997,23-Mar-99,Local Government Bill,http://www.publicwhip.org.uk/division.php?date=1999-03-23&house=commons&number=128&display=allvotes,316,134,281,131,FALSE
1997,23-Mar-99,Local Government Bill,http://www.publicwhip.org.uk/division.php?date=1999-03-23&house=commons&number=127&display=allvotes,316,142,280,140,FALSE
1997,23-Mar-99,Local Government Bill - Requirement for overriding order,http://www.publicwhip.org.uk/division.php?date=1999-03-23&house=commons&number=126&display=allvotes,158,332,153,294,FALSE
1997,23-Mar-99,Local Government Bill [Money] (No. 2),http://www.publicwhip.org.uk/division.php?date=1999-03-23&house=commons&number=125&display=allvotes,347,41,310,41,FALSE
1997,22-Mar-99,EU-US Trade,http://www.publicwhip.org.uk/division.php?date=1999-03-22&house=commons&number=124&display=allvotes,41,316,34,281,FALSE
1997,22-Mar-99,Council Tax Increases,http://www.publicwhip.org.uk/division.php?date=1999-03-22&house=commons&number=123&display=allvotes,42,311,34,275,FALSE
1997,19-Mar-99,Referendums Bill,http://www.publicwhip.org.uk/division.php?date=1999-03-19&house=commons&number=122&display=allvotes,130,2,129,2,FALSE
1997,19-Mar-99,Referendums Bill,http://www.publicwhip.org.uk/division.php?date=1999-03-19&house=commons&number=121&display=allvotes,131,7,130,7,FALSE
1997,18-Mar-99,Roads,http://www.publicwhip.org.uk/division.php?date=1999-03-18&house=commons&number=120&display=allvotes,274,125,247,123,FALSE
1997,18-Mar-99,Roads,http://www.publicwhip.org.uk/division.php?date=1999-03-18&house=commons&number=119&display=allvotes,123,304,123,266,FALSE
1997,18-Mar-99,Policing,http://www.publicwhip.org.uk/division.php?date=1999-03-18&house=commons&number=118&display=allvotes,123,317,123,278,FALSE
1997,17-Mar-99,Tax Credits Bill,http://www.publicwhip.org.uk/division.php?date=1999-03-17&house=commons&number=117&display=allvotes,299,163,262,156,FALSE
1997,17-Mar-99,Tax Credits Bill - Repeals.,http://www.publicwhip.org.uk/division.php?date=1999-03-17&house=commons&number=116&display=allvotes,166,297,159,260,FALSE
1997,17-Mar-99,Tax Credits Bill,http://www.publicwhip.org.uk/division.php?date=1999-03-17&house=commons&number=115&display=allvotes,152,293,146,254,FALSE
1997,17-Mar-99,Tax Credits Bill - Payment Of Tax Credit By Employers Etc,http://www.publicwhip.org.uk/division.php?date=1999-03-17&house=commons&number=114&display=allvotes,166,299,157,261,FALSE
1997,17-Mar-99,Tax Credits Bill - Payment of tax credits to agricultural employees,http://www.publicwhip.org.uk/division.php?date=1999-03-17&house=commons&number=113&display=allvotes,169,302,161,261,FALSE
1997,17-Mar-99,Tax Credits Bill - Housing costs,http://www.publicwhip.org.uk/division.php?date=1999-03-17&house=commons&number=112&display=allvotes,41,305,31,266,FALSE
1997,16-Mar-99,European Community Documents - Transport Infrastructure Charging,http://www.publicwhip.org.uk/division.php?date=1999-03-16&house=commons&number=111&display=allvotes,276,14,239,14,FALSE
1997,16-Mar-99,Delegated Legislation - Local Government Finance,http://www.publicwhip.org.uk/division.php?date=1999-03-16&house=commons&number=110&display=allvotes,280,11,243,11,FALSE
1997,16-Mar-99,Delegated Legislation - Local Government Finance (Scotland),http://www.publicwhip.org.uk/division.php?date=1999-03-16&house=commons&number=109&display=allvotes,277,26,244,22,FALSE
1997,16-Mar-99,Delegated Legislation - Local Government Finance (Wales),http://www.publicwhip.org.uk/division.php?date=1999-03-16&house=commons&number=108&display=allvotes,283,26,250,22,FALSE
1997,16-Mar-99,House of Lords Bill — Third Reading,http://www.publicwhip.org.uk/division.php?date=1999-03-16&house=commons&number=107&display=allvotes,342,134,299,134,FALSE
1997,16-Mar-99,House of Lords Bill,http://www.publicwhip.org.uk/division.php?date=1999-03-16&house=commons&number=106&display=allvotes,328,154,287,151,FALSE
1997,15-Mar-99,Finance [Money],http://www.publicwhip.org.uk/division.php?date=1999-03-15&house=commons&number=105&display=allvotes,354,134,300,134,FALSE
1997,15-Mar-99,Budget Resolutions and Economic Situation - 49. Insurance premium tax (standard rate),http://www.publicwhip.org.uk/division.php?date=1999-03-15&house=commons&number=104&display=allvotes,352,142,304,136,FALSE
1997,15-Mar-99,Budget Resolutions and Economic Situation - 45. Ring fence profits,http://www.publicwhip.org.uk/division.php?date=1999-03-15&house=commons&number=103&display=allvotes,352,144,305,138,FALSE
1997,15-Mar-99,Budget Resolutions and Economic Situation - 37. Extra-statutory arrangements for insurance groups,http://www.publicwhip.org.uk/division.php?date=1999-03-15&house=commons&number=102&display=allvotes,367,139,314,139,FALSE
1997,15-Mar-99,Budget Resolutions and Economic Situation - 25. Cars available for private use,http://www.publicwhip.org.uk/division.php?date=1999-03-15&house=commons&number=101&display=allvotes,374,139,318,139,FALSE
1997,15-Mar-99,Budget Resolutions and Economic Situation - 21. Rates of capital gains tax,http://www.publicwhip.org.uk/division.php?date=1999-03-15&house=commons&number=100&display=allvotes,326,193,285,178,FALSE
1997,15-Mar-99,"Budget Resolutions and Economic Situation - 16. Value added tax (meaning of ""business"")",http://www.publicwhip.org.uk/division.php?date=1999-03-15&house=commons&number=99&display=allvotes,336,42,289,32,FALSE
1997,15-Mar-99,Budget Resolutions and Economic Situation - 5. Tobacco products duty (rates),http://www.publicwhip.org.uk/division.php?date=1999-03-15&house=commons&number=98&display=allvotes,382,145,325,145,FALSE
1997,15-Mar-99,Budget Resolutions and Economic Situation - 3. Hydrocarbon oil duties (rates and rebates),http://www.publicwhip.org.uk/division.php?date=1999-03-15&house=commons&number=97&display=allvotes,331,198,291,182,FALSE
1997,15-Mar-99,Budget Resolutions and Economic Situation — 2. Sparkling cider (rate of duty),http://www.publicwhip.org.uk/division.php?date=1999-03-15&house=commons&number=96&display=allvotes,332,197,291,181,FALSE
1997,10-Mar-99,European Community Documents - Treatment of End of Life Vehicles,http://www.publicwhip.org.uk/division.php?date=1999-03-10&house=commons&number=95&display=allvotes,268,109,241,108,FALSE
1997,05-Mar-99,Fur Farming (Prohibition) Bill,http://www.publicwhip.org.uk/division.php?date=1999-03-05&house=commons&number=94&display=allvotes,129,6,128,6,FALSE
1997,04-Mar-99,Delegated Legislation - Terms and Conditions of Employment,http://www.publicwhip.org.uk/division.php?date=1999-03-04&house=commons&number=93&display=allvotes,269,57,250,57,FALSE
1997,04-Mar-99,Delegated Legislation - Terms and Conditions of Employment,http://www.publicwhip.org.uk/division.php?date=1999-03-04&house=commons&number=92&display=allvotes,279,75,256,75,FALSE
1997,04-Mar-99,Delegated Legislation - Local Government Finance,http://www.publicwhip.org.uk/division.php?date=1999-03-04&house=commons&number=91&display=allvotes,283,96,260,96,FALSE
1997,04-Mar-99,House of Lords Bill - Criteria for conferment of life peerage (No. 3),http://www.publicwhip.org.uk/division.php?date=1999-03-04&house=commons&number=90&display=allvotes,109,290,109,265,FALSE
1997,03-Mar-99,Delegated Legislation - Constitutional Law,http://www.publicwhip.org.uk/division.php?date=1999-03-03&house=commons&number=89&display=allvotes,284,42,257,36,FALSE
1997,03-Mar-99,Delegated Legislation - Constitutional Law,http://www.publicwhip.org.uk/division.php?date=1999-03-03&house=commons&number=88&display=allvotes,313,13,281,13,FALSE
1997,03-Mar-99,Delegated Legislation - Constitutional Law,http://www.publicwhip.org.uk/division.php?date=1999-03-03&house=commons&number=87&display=allvotes,322,13,288,13,FALSE
1997,03-Mar-99,House of Lords Bill,http://www.publicwhip.org.uk/division.php?date=1999-03-03&house=commons&number=86&display=allvotes,127,317,127,282,FALSE
1997,03-Mar-99,House of Lords Bill - Commencement and transitional provision,http://www.publicwhip.org.uk/division.php?date=1999-03-03&house=commons&number=85&display=allvotes,127,324,127,288,FALSE
1997,02-Mar-99,Burdens on Schools,http://www.publicwhip.org.uk/division.php?date=1999-03-02&house=commons&number=84&display=allvotes,174,336,166,303,FALSE
1997,02-Mar-99,Sierra Leone,http://www.publicwhip.org.uk/division.php?date=1999-03-02&house=commons&number=83&display=allvotes,173,338,165,303,FALSE
1997,01-Mar-99,Delegated Legislation - Court of Auditors Report,http://www.publicwhip.org.uk/division.php?date=1999-03-01&house=commons&number=82&display=allvotes,293,17,256,17,FALSE
1997,01-Mar-99,Delegated Legislation - Local Government Finance,http://www.publicwhip.org.uk/division.php?date=1999-03-01&house=commons&number=81&display=allvotes,276,31,242,27,FALSE
1997,01-Mar-99,Revoke the Corporation Tax (Instalment Payments) Regulations 1998 — rejected,http://www.publicwhip.org.uk/division.php?date=1999-03-01&house=commons&number=80&display=allvotes,132,291,128,256,FALSE
1997,01-Mar-99,Sexual Offences (Amendment) Bill — Third Reading,http://www.publicwhip.org.uk/division.php?date=1999-03-01&house=commons&number=79&display=allvotes,283,84,252,82,FALSE
1997,01-Mar-99,Sexual Offences (Amendment) Bill - Defences available to persons who are under age,http://www.publicwhip.org.uk/division.php?date=1999-03-01&house=commons&number=78&display=allvotes,276,66,248,65,FALSE
1997,24-Feb-99,Rating (Valuation) Bill,http://www.publicwhip.org.uk/division.php?date=1999-02-24&house=commons&number=77&display=allvotes,167,142,148,142,FALSE
1997,24-Feb-99,Rating (Valuation) Bill - Rateable value,http://www.publicwhip.org.uk/division.php?date=1999-02-24&house=commons&number=76&display=allvotes,29,208,23,187,FALSE
1997,24-Feb-99,City of London (Ward Elections) Bill (By Order),http://www.publicwhip.org.uk/division.php?date=1999-02-24&house=commons&number=75&display=allvotes,200,93,183,80,FALSE
1997,24-Feb-99,"Social Security Contributions (Transfer of Functions, etc.) Bill - Information",http://www.publicwhip.org.uk/division.php?date=1999-02-24&house=commons&number=74&display=allvotes,346,91,304,91,FALSE
1997,23-Feb-99,Welfare Reform and Pensions Bill,http://www.publicwhip.org.uk/division.php?date=1999-02-23&house=commons&number=73&display=allvotes,320,182,282,172,FALSE
1997,23-Feb-99,Welfare Reform and Pensions Bill,http://www.publicwhip.org.uk/division.php?date=1999-02-23&house=commons&number=72&display=allvotes,174,338,169,297,FALSE
1997,22-Feb-99,Immigration and Asylum Bill,http://www.publicwhip.org.uk/division.php?date=1999-02-22&house=commons&number=71&display=allvotes,306,40,274,31,FALSE
1997,22-Feb-99,Immigration and Asylum Bill,http://www.publicwhip.org.uk/division.php?date=1999-02-22&house=commons&number=70&display=allvotes,137,348,137,307,FALSE
1997,16-Feb-99,House of Lords Bill,http://www.publicwhip.org.uk/division.php?date=1999-02-16&house=commons&number=69&display=allvotes,53,271,48,238,FALSE
1997,16-Feb-99,House of Lords Bill — Hereditary peers to be elected by House of Lords members — rejected,http://www.publicwhip.org.uk/division.php?date=1999-02-16&house=commons&number=68&display=allvotes,127,328,127,287,FALSE
1997,15-Feb-99,House of Lords Bill — Exclusion of hereditary peers from voting — rejected,http://www.publicwhip.org.uk/division.php?date=1999-02-15&house=commons&number=67&display=allvotes,133,334,133,299,FALSE
1997,11-Feb-99,Local Government Finance (Scotland),http://www.publicwhip.org.uk/division.php?date=1999-02-11&house=commons&number=66&display=allvotes,293,21,256,16,FALSE
1997,10-Feb-99,Water Industry Bill - Regulations concerning charges schemes,http://www.publicwhip.org.uk/division.php?date=1999-02-10&house=commons&number=65&display=allvotes,122,320,122,278,FALSE
1997,10-Feb-99,Water Industry Bill - Provisions for Wales,http://www.publicwhip.org.uk/division.php?date=1999-02-10&house=commons&number=64&display=allvotes,32,315,25,278,FALSE
1997,10-Feb-99,Sexual Offences (Amendment) Bill — Clause 1 — Age of Consent for Homosexual Acts,http://www.publicwhip.org.uk/division.php?date=1999-02-10&house=commons&number=63&display=allvotes,332,128,295,122,FALSE
1997,10-Feb-99,Poverty and Social Exclusion (National Strategy),http://www.publicwhip.org.uk/division.php?date=1999-02-10&house=commons&number=62&display=allvotes,230,18,201,18,FALSE
1997,09-Feb-99,Employment Relations Bill,http://www.publicwhip.org.uk/division.php?date=1999-02-09&house=commons&number=61&display=allvotes,137,397,137,349,FALSE
1997,08-Feb-99,"Social Security Contributions (Transfer of Functions, Etc.) Bill [Lords]",http://www.publicwhip.org.uk/division.php?date=1999-02-08&house=commons&number=60&display=allvotes,134,324,134,291,FALSE
1997,04-Feb-99,National Lottery,http://www.publicwhip.org.uk/division.php?date=1999-02-04&house=commons&number=59&display=allvotes,254,131,235,131,FALSE
1997,04-Feb-99,Local Government Finance,http://www.publicwhip.org.uk/division.php?date=1999-02-04&house=commons&number=58&display=allvotes,274,142,250,141,FALSE
1997,04-Feb-99,Police,http://www.publicwhip.org.uk/division.php?date=1999-02-04&house=commons&number=57&display=allvotes,284,145,260,144,FALSE
1997,03-Feb-99,Planning,http://www.publicwhip.org.uk/division.php?date=1999-02-03&house=commons&number=56&display=allvotes,320,162,287,159,FALSE
1997,03-Feb-99,Planning,http://www.publicwhip.org.uk/division.php?date=1999-02-03&house=commons&number=55&display=allvotes,166,322,163,289,FALSE
1997,03-Feb-99,Pensions,http://www.publicwhip.org.uk/division.php?date=1999-02-03&house=commons&number=54&display=allvotes,187,329,183,292,FALSE
1997,02-Feb-99,House of Lords Bill — Second Reading,http://www.publicwhip.org.uk/division.php?date=1999-02-02&house=commons&number=53&display=allvotes,383,137,339,137,FALSE
1997,02-Feb-99,House of Lords Bill — Decline to give a Second Reading — rejected,http://www.publicwhip.org.uk/division.php?date=1999-02-02&house=commons&number=52&display=allvotes,139,385,139,341,FALSE
1997,27-Jan-99,London Underground,http://www.publicwhip.org.uk/division.php?date=1999-01-27&house=commons&number=51&display=allvotes,292,161,266,153,FALSE
1997,27-Jan-99,London Underground,http://www.publicwhip.org.uk/division.php?date=1999-01-27&house=commons&number=50&display=allvotes,132,337,132,300,FALSE
1997,27-Jan-99,Terrorist Mutilations (Northern Ireland),http://www.publicwhip.org.uk/division.php?date=1999-01-27&house=commons&number=49&display=allvotes,143,345,143,307,FALSE
1997,26-Jan-99,Tax Credits Bill,http://www.publicwhip.org.uk/division.php?date=1999-01-26&house=commons&number=48&display=allvotes,322,162,284,150,FALSE
1997,26-Jan-99,Tax Credits Bill,http://www.publicwhip.org.uk/division.php?date=1999-01-26&house=commons&number=47&display=allvotes,128,367,128,316,FALSE
1997,25-Jan-99,Sexual Offences (Amendment) Bill — Second Reading,http://www.publicwhip.org.uk/division.php?date=1999-01-25&house=commons&number=46&display=allvotes,315,132,286,128,FALSE
1997,21-Jan-99,Road Traffic (NHS Charges) Bill,http://www.publicwhip.org.uk/division.php?date=1999-01-21&house=commons&number=45&display=allvotes,230,26,205,21,FALSE
1997,21-Jan-99,Road Traffic (NHS Charges) Bill - Information contained in certificates,http://www.publicwhip.org.uk/division.php?date=1999-01-21&house=commons&number=44&display=allvotes,26,227,22,204,FALSE
1997,21-Jan-99,Road Traffic (NHS Charges) Bill - Abolition of emergency treatment fee,http://www.publicwhip.org.uk/division.php?date=1999-01-21&house=commons&number=43&display=allvotes,30,210,24,187,FALSE
1997,20-Jan-99,Greater London Authority Bill,http://www.publicwhip.org.uk/division.php?date=1999-01-20&house=commons&number=42&display=allvotes,291,156,259,150,FALSE
1997,20-Jan-99,Greater London Authority Bill - Voting at ordinary elections,http://www.publicwhip.org.uk/division.php?date=1999-01-20&house=commons&number=41&display=allvotes,132,338,132,296,FALSE
1997,20-Jan-99,Greater London Authority Bill - Membership of the Authority and the Assembly,http://www.publicwhip.org.uk/division.php?date=1999-01-20&house=commons&number=40&display=allvotes,309,169,271,161,FALSE
1997,19-Jan-99,Greater London Authority Bill,http://www.publicwhip.org.uk/division.php?date=1999-01-19&house=commons&number=39&display=allvotes,46,463,32,419,FALSE
1997,19-Jan-99,Greater London Authority Bill,http://www.publicwhip.org.uk/division.php?date=1999-01-19&house=commons&number=38&display=allvotes,117,341,117,296,FALSE
1997,19-Jan-99,Greater London Authority Bill - Membership of the Authority and the Assembly,http://www.publicwhip.org.uk/division.php?date=1999-01-19&house=commons&number=37&display=allvotes,122,369,122,322,FALSE
1997,18-Jan-99,Dividend Tax Credits,http://www.publicwhip.org.uk/division.php?date=1999-01-18&house=commons&number=36&display=allvotes,334,157,303,150,FALSE
1997,18-Jan-99,Dividend Tax Credits,http://www.publicwhip.org.uk/division.php?date=1999-01-18&house=commons&number=35&display=allvotes,168,338,159,307,FALSE
1997,18-Jan-99,NHS (Rationing),http://www.publicwhip.org.uk/division.php?date=1999-01-18&house=commons&number=34&display=allvotes,171,338,165,307,FALSE
1997,13-Jan-99,UK Role in Europe,http://www.publicwhip.org.uk/division.php?date=1999-01-13&house=commons&number=33&display=allvotes,44,283,34,255,FALSE
1997,13-Jan-99,Government Information,http://www.publicwhip.org.uk/division.php?date=1999-01-13&house=commons&number=32&display=allvotes,44,332,34,298,FALSE
1997,12-Jan-99,Local Government Bill,http://www.publicwhip.org.uk/division.php?date=1999-01-12&house=commons&number=31&display=allvotes,336,172,297,165,FALSE
1997,12-Jan-99,Local Government Bill,http://www.publicwhip.org.uk/division.php?date=1999-01-12&house=commons&number=30&display=allvotes,37,343,30,304,FALSE
1997,11-Jan-99,Rating (Valuation) Bill,http://www.publicwhip.org.uk/division.php?date=1999-01-11&house=commons&number=29&display=allvotes,269,32,243,27,FALSE
1997,16-Dec-98,Modernisation of the House - MEETINGS OF STANDING COMMITTEES (No. 1),http://www.publicwhip.org.uk/division.php?date=1998-12-16&house=commons&number=28&display=allvotes,309,68,267,68,FALSE
1997,16-Dec-98,Modernisation of the House,http://www.publicwhip.org.uk/division.php?date=1998-12-16&house=commons&number=27&display=allvotes,325,122,284,122,FALSE
1997,16-Dec-98,Modernisation of the House,http://www.publicwhip.org.uk/division.php?date=1998-12-16&house=commons&number=26&display=allvotes,142,313,136,278,FALSE
1997,15-Dec-98,Fisheries,http://www.publicwhip.org.uk/division.php?date=1998-12-15&house=commons&number=25&display=allvotes,379,131,334,131,FALSE
1997,15-Dec-98,Fisheries,http://www.publicwhip.org.uk/division.php?date=1998-12-15&house=commons&number=24&display=allvotes,52,342,38,305,FALSE
1997,15-Dec-98,Greater London Authority Bill,http://www.publicwhip.org.uk/division.php?date=1998-12-15&house=commons&number=23&display=allvotes,142,398,142,346,FALSE
1997,09-Dec-98,Tax Harmonisation,http://www.publicwhip.org.uk/division.php?date=1998-12-09&house=commons&number=22&display=allvotes,318,164,285,156,FALSE
1997,09-Dec-98,Tax Harmonisation,http://www.publicwhip.org.uk/division.php?date=1998-12-09&house=commons&number=21&display=allvotes,142,361,142,321,FALSE
1997,09-Dec-98,Decommissioning and Prisoner Releases,http://www.publicwhip.org.uk/division.php?date=1998-12-09&house=commons&number=20&display=allvotes,354,9,314,9,FALSE
1997,09-Dec-98,Decommissioning and Prisoner Releases,http://www.publicwhip.org.uk/division.php?date=1998-12-09&house=commons&number=19&display=allvotes,144,378,144,332,FALSE
1997,08-Dec-98,Road Traffic (NHS Charges) Bill,http://www.publicwhip.org.uk/division.php?date=1998-12-08&house=commons&number=18&display=allvotes,152,349,140,306,FALSE
1997,02-Dec-98,European Parliamentary Elections Bill [Money],http://www.publicwhip.org.uk/division.php?date=1998-12-02&house=commons&number=17&display=allvotes,255,124,220,124,FALSE
1997,02-Dec-98,European Parliamentary Elections Bill [Money] - Repeals and Revocations,http://www.publicwhip.org.uk/division.php?date=1998-12-02&house=commons&number=16&display=allvotes,259,124,226,124,FALSE
